# x1 x2 x3
# 6390 3
# 6390 3
 8.25000000e-01  0.00000000e+00  0.00000000e+00
 8.24759112e-01  1.99350898e-02  0.00000000e+00
 8.24036587e-01  3.98585381e-02  0.00000000e+00
 8.22832848e-01  5.97587101e-02  0.00000000e+00
 8.21148599e-01  7.96239848e-02  0.00000000e+00
 8.18984821e-01  9.94427612e-02  0.00000000e+00
 8.16342780e-01  1.19203466e-01  0.00000000e+00
 8.13224017e-01  1.38894559e-01  0.00000000e+00
 8.09630354e-01  1.58504542e-01  0.00000000e+00
 8.05563890e-01  1.78021962e-01  0.00000000e+00
 8.01026999e-01  1.97435423e-01  0.00000000e+00
 7.96022332e-01  2.16733587e-01  0.00000000e+00
 7.90552809e-01  2.35905185e-01  0.00000000e+00
 7.84621626e-01  2.54939020e-01  0.00000000e+00
 7.78232246e-01  2.73823979e-01  0.00000000e+00
 7.71388400e-01  2.92549032e-01  0.00000000e+00
 7.64094085e-01  3.11103244e-01  0.00000000e+00
 7.56353561e-01  3.29475781e-01  0.00000000e+00
 7.48171348e-01  3.47655914e-01  0.00000000e+00
 7.39552223e-01  3.65633025e-01  0.00000000e+00
 7.30501221e-01  3.83396617e-01  0.00000000e+00
 7.21023627e-01  4.00936316e-01  0.00000000e+00
 7.11124975e-01  4.18241879e-01  0.00000000e+00
 7.00811046e-01  4.35303201e-01  0.00000000e+00
 6.90087864e-01  4.52110319e-01  0.00000000e+00
 6.78961689e-01  4.68653416e-01  0.00000000e+00
 6.67439020e-01  4.84922833e-01  0.00000000e+00
 6.55526586e-01  5.00909069e-01  0.00000000e+00
 6.43231342e-01  5.16602788e-01  0.00000000e+00
 6.30560469e-01  5.31994826e-01  0.00000000e+00
 6.17521367e-01  5.47076193e-01  0.00000000e+00
 6.04121650e-01  5.61838083e-01  0.00000000e+00
 5.90369143e-01  5.76271876e-01  0.00000000e+00
 5.76271876e-01  5.90369143e-01  0.00000000e+00
 5.61838083e-01  6.04121650e-01  0.00000000e+00
 5.47076193e-01  6.17521367e-01  0.00000000e+00
 5.31994826e-01  6.30560469e-01  0.00000000e+00
 5.16602788e-01  6.43231342e-01  0.00000000e+00
 5.00909069e-01  6.55526586e-01  0.00000000e+00
 4.84922833e-01  6.67439020e-01  0.00000000e+00
 4.68653416e-01  6.78961689e-01  0.00000000e+00
 4.52110319e-01  6.90087864e-01  0.00000000e+00
 4.35303201e-01  7.00811046e-01  0.00000000e+00
 4.18241879e-01  7.11124975e-01  0.00000000e+00
 4.00936316e-01  7.21023627e-01  0.00000000e+00
 3.83396617e-01  7.30501221e-01  0.00000000e+00
 3.65633025e-01  7.39552223e-01  0.00000000e+00
 3.47655914e-01  7.48171348e-01  0.00000000e+00
 3.29475781e-01  7.56353561e-01  0.00000000e+00
 3.11103244e-01  7.64094085e-01  0.00000000e+00
 2.92549032e-01  7.71388400e-01  0.00000000e+00
 2.73823979e-01  7.78232246e-01  0.00000000e+00
 2.54939020e-01  7.84621626e-01  0.00000000e+00
 2.35905185e-01  7.90552809e-01  0.00000000e+00
 2.16733587e-01  7.96022332e-01  0.00000000e+00
 1.97435423e-01  8.01026999e-01  0.00000000e+00
 1.78021962e-01  8.05563890e-01  0.00000000e+00
 1.58504542e-01  8.09630354e-01  0.00000000e+00
 1.38894559e-01  8.13224017e-01  0.00000000e+00
 1.19203466e-01  8.16342780e-01  0.00000000e+00
 9.94427612e-02  8.18984821e-01  0.00000000e+00
 7.96239848e-02  8.21148599e-01  0.00000000e+00
 5.97587101e-02  8.22832848e-01  0.00000000e+00
 3.98585381e-02  8.24036587e-01  0.00000000e+00
 1.99350898e-02  8.24759112e-01  0.00000000e+00
-3.15856918e-16  8.25000000e-01  0.00000000e+00
-1.99350898e-02  8.24759112e-01  0.00000000e+00
-3.98585381e-02  8.24036587e-01  0.00000000e+00
-5.97587101e-02  8.22832848e-01  0.00000000e+00
-7.96239848e-02  8.21148599e-01  0.00000000e+00
-9.94427612e-02  8.18984821e-01  0.00000000e+00
-1.19203466e-01  8.16342780e-01  0.00000000e+00
-1.38894559e-01  8.13224017e-01  0.00000000e+00
-1.58504542e-01  8.09630354e-01  0.00000000e+00
-1.78021962e-01  8.05563890e-01  0.00000000e+00
-1.97435423e-01  8.01026999e-01  0.00000000e+00
-2.16733587e-01  7.96022332e-01  0.00000000e+00
-2.35905185e-01  7.90552809e-01  0.00000000e+00
-2.54939020e-01  7.84621626e-01  0.00000000e+00
-2.73823979e-01  7.78232246e-01  0.00000000e+00
-2.92549032e-01  7.71388400e-01  0.00000000e+00
-3.11103244e-01  7.64094085e-01  0.00000000e+00
-3.29475781e-01  7.56353561e-01  0.00000000e+00
-3.47655914e-01  7.48171348e-01  0.00000000e+00
-3.65633025e-01  7.39552223e-01  0.00000000e+00
-3.83396617e-01  7.30501221e-01  0.00000000e+00
-4.00936316e-01  7.21023627e-01  0.00000000e+00
-4.18241879e-01  7.11124975e-01  0.00000000e+00
-4.35303201e-01  7.00811046e-01  0.00000000e+00
-4.52110319e-01  6.90087864e-01  0.00000000e+00
-4.68653416e-01  6.78961689e-01  0.00000000e+00
-4.84922833e-01  6.67439020e-01  0.00000000e+00
-5.00909069e-01  6.55526586e-01  0.00000000e+00
-5.16602788e-01  6.43231342e-01  0.00000000e+00
-5.31994826e-01  6.30560469e-01  0.00000000e+00
-5.47076193e-01  6.17521367e-01  0.00000000e+00
-5.61838083e-01  6.04121650e-01  0.00000000e+00
-5.76271876e-01  5.90369143e-01  0.00000000e+00
-5.90369143e-01  5.76271876e-01  0.00000000e+00
-6.04121650e-01  5.61838083e-01  0.00000000e+00
-6.17521367e-01  5.47076193e-01  0.00000000e+00
-6.30560469e-01  5.31994826e-01  0.00000000e+00
-6.43231342e-01  5.16602788e-01  0.00000000e+00
-6.55526586e-01  5.00909069e-01  0.00000000e+00
-6.67439020e-01  4.84922833e-01  0.00000000e+00
-6.78961689e-01  4.68653416e-01  0.00000000e+00
-6.90087864e-01  4.52110319e-01  0.00000000e+00
-7.00811046e-01  4.35303201e-01  0.00000000e+00
-7.11124975e-01  4.18241879e-01  0.00000000e+00
-7.21023627e-01  4.00936316e-01  0.00000000e+00
-7.30501221e-01  3.83396617e-01  0.00000000e+00
